연번,쉼터명,상세주소,경도,위도
733,감만2동동네체육시설1,부산광역시 남구 감만동 3-218,129.0862119,35.1204176
734,노령경로당,부산광역시 남구 석포로20번길 13 (감만동),129.0835592,35.121837
735,감만한마음경로당,부산광역시 남구 석포로64번길 29-7,129.0880038,35.1226304
736,참좋은회관경로당,부산광역시 남구 전선등로 63,129.0872969,35.124499
737,월우경로당,부산광역시 남구 석포로56번길 49,129.086906,35.121748
738,동친경로당,부산광역시 남구 석포로26번길 62-2,129.085748,35.120497
739,양지경로당,부산광역시 남구 전선등로3번길 61 (감만동),129.0847877,35.1237061
740,감만동새마을금고본점,부산광역시 남구 석포로 29,129.084139,35.1228391
741,남구종합사회복지관(북카페),부산광역시 남구 동제당로 258 (남구종합복지관),129.074519,35.127366
742,우암도서관,부산광역시 남구 당산로 22,129.077907,35.125452
743,우암뉴서울아파트경로당,부산광역시 남구 유엔로 10,129.080172,35.124631
744,소막마을우리동네빨래방,부산광역시 남구 장고개로9번길 25 (우암동),129.0695527,35.1261654
745,소막마을주민공동체센터무더위쉼터,부산광역시 남구 우암번영로 19,129.0699502,35.1260856
746,우암정,부산광역시 남구 우암동 127-142,129.073342,35.127477
747,우암쌈지공원,부산광역시 남구 우암동 91-3,129.0776141,35.1255278
748,우암동일경로당,부산광역시 남구 유엔로 1-1 (우암동 동일아파트),129.0786611,35.1252567
749,한일경로당,부산광역시 남구 우암로154번길 36-13 (우암동),129.0815605,35.1251599
750,우정경로당,부산광역시 남구 당산로18번길 22 (우암동),129.0778434,35.1262816
751,참좋은수양경로당,부산광역시 남구 유엔로84번길 61 (우암동),129.0837362,35.1267994
752,우암동새마을금고본점,부산광역시 남구 유엔로 1-1 (동일아파트102동),129.078557,35.125108
753,남부중앙새마을금고본점,부산광역시 남구 우암로 240,129.0706177,35.1253992
754,문현어린이공원,부산광역시 남구 문현동 136-8,129.0736069,35.1427187
755,다목경로당,부산광역시 남구 진남로216번길 22-6,129.0770774,35.1450012
756,푸른경로당,부산광역시 남구 진남로165번가길 10,129.078132,35.141429
757,믿음경로당,부산광역시 남구 진남로210번길 51 (문현동),129.079096,35.1453869
758,문현새마을금고본점,부산광역시 남구 고동골로 64,129.071403,35.142716
759,사랑의경로당(여),부산광역시 남구 자유평화로57번길 17-1 (문현동),129.0655455,35.1420772
760,금융문화공원,부산광역시 남구 문현동 1228-6,129.0642151,35.1465164
761,동민의집경로당,부산광역시 남구 자유평화로57번길 17-1 (문현동),129.0655482,35.1420728
762,일상경로당,부산광역시 남구 전포대로68번가길 17 (문현동),129.0677771,35.1432835
763,금융단지새마을금고본점,부산광역시 남구 전포대로 88,129.067153,35.1444416
764,문현2동행정복지센터,부산광역시 남구 전포대로92번길 31-7,129.0686521,35.145211
765,문현쌈지공원,부산광역시 남구 문현동 652-81,129.0686015,35.1374406
766,송정경로당,부산광역시 남구 문현로66번길 136-1,129.0735569,35.1382199
767,성지경로당,부산광역시 남구 수영로65번길 22 (문현동),129.0753758,35.1359072
768,푸른솔경로당,부산광역시 남구 수영로69번길 63,129.0771649,35.1363558
769,문현3동새마을금고본점,부산광역시 남구 수영로39번길 6,129.0724367,35.1372268
770,문현4동동네체육시설2,부산광역시 남구 문현동 산 138,129.0712655,35.1321385
771,문현교통광장녹지쉼터,부산광역시 남구 문현동 843-2,129.0687722,35.1363788
772,벽산기린A경로당,부산광역시 남구 지게골로 52-15 (벽산한성기린아파트),129.070615,35.135057
773,시티프라자경로당,부산광역시 남구 수영로 26 (문현동 대림문현시티프라자),129.07058,35.1362954
774,지겟골경로당,부산광역시 남구 지게골로 139-33 (문현동),129.0760517,35.1342248
775,문현4동할머니경로당,부산광역시 남구 장고개로 79 (문현동),129.069896,35.132176
776,문현4동경로당,부산광역시 남구 장고개로 79 (문현동),129.0698799,35.1322287
777,문현4동새마을금고본점,부산광역시 남구 수영로 18-8 (문현동 삼한 사랑채),129.0696198,35.1362055
778,리버파크반도유보라경로당,부산광역시 북구 백양대로 1136 (구포동 리버파크 반도유보라아파트),129.0034658,35.2042274
779,시랑로경로당,부산광역시 북구 시랑로 29-1 (구포동),129.0044233,35.2030132
780,구포당산경로당,부산광역시 북구 팽나무로30번길 7-13 (구포동),129.0076312,35.2048608
781,가로사경로당,부산광역시 북구 낙동대로1762번길 57 (구포동),129.0008828,35.2071137
782,대리마을쌈지공원,부산광역시 북구 모분재로16번길 4  (구포동),129.00596,35.20595
783,음정공원,부산광역시 북구 구포동 1200,129.0103169,35.2060364
784,구포동원로얄듀크비스타아파트경로당,부산광역시 북구 낙동대로1738번길 10,128.9991687,35.2081739
785,구포1동주민센터,부산광역시 북구  낙동대로1762번길  75  구포1동 주민센터 (구포동),129.0011324,35.2064746
786,구포할머니경로당,부산광역시 북구 덕천로 3 (구포동),129.0053326,35.2072408
787,해피투모로우아파트경로당,부산광역시 북구 낙동북로 692,128.9993236,35.1997817
788,삼정그린코아아파트경로당,부산광역시 북구 백양대로1016번길 10,128.9949736,35.1956905
789,구명할머니경로당,부산광역시 북구  백양대로  1086   (구포동),128.999092,35.2016493
790,우곡경로당,부산광역시 북구  시랑로62번길  38   (구포동),129.0037368,35.1993476
791,벽산그린타운경로당,부산광역시 북구 시랑로182번길 19,129.0135978,35.1947939
792,태평양아파트경로당,부산광역시 북구 시랑로 176,129.0135007,35.1954006
793,구포3동주민센터,부산광역시 북구  시랑로118번길  23  구포3동 주민센터 (구포동),129.0088037,35.1949116
794,실버벨노인복지관,부산광역시 북구  시랑로114번길  45  실버벨노인종합복지관 (구포동),129.0086195,35.1940444
795,포천경로당,부산광역시 북구  모분재로105번가길  21   (구포동),129.0091755,35.198957
796,시랑골경로당,부산광역시 북구 시랑로185번길 47,129.0154305,35.1970163
797,에이스타운아파트경로당,부산광역시 북구 백양대로 1096 (구포동),128.9997053,35.2023141
798,협진태양아파트경로당,부산광역시 북구 백양대로 1025 (구포동 협진태양아파트),128.9952475,35.1978867
799,성림아파트경로당,부산광역시 북구 구남로 11 (구포동 성림누리아라아파트),128.994247,35.1981848
800,거북공원,부산광역시 북구 낙동북로648번길 11,128.9953469,35.2021492
801,주민쌈지공원,부산광역시 북구 구포동 768-28,129.0032728,35.2008971
802,녹색쌈지숲공원,부산광역시 북구 사상로558번나길 42,128.9915762,35.1956242
803,백양고밑담당화단,부산광역시 북구 백양대로1016번길 64 (구포동),128.998611,35.1983339
804,구포유림노르웨이숲경로당,부산광역시 북구 낙동북로 736 (구포동),129.0020442,35.1970012
805,구포현대아파트경로당,부산광역시 북구 백양대로 1003 (구포동 현대아파트),128.9925036,35.1970188
806,대성아파트경로당,부산광역시 북구 구남언덕로20번길 7 (구포대성아파트노인회관),128.994857,35.200747
807,구포2동행정복지센터,부산광역시 북구 낙동북로681번길 23 (구포동),128.999429,35.2016566
808,구남경로당,부산광역시 북구 구남로 18 (구포동),128.9941317,35.1989366
809,구명할아버지경로당,부산광역시 북구 백양대로 1086,128.999084,35.201661
810,부산광역시시각장애인복지관,부산광역시 북구 시랑로132번길 38 (부산시각장애인복지관),129.007965,35.195317
811,부산북부경찰서구포지구대,부산광역시 북구 시랑로79번길 3,129.006196,35.19884
812,백양아파트경로당,부산광역시 북구 시랑로 181 (구포동),129.0150771,35.1955678
813,삼경장미아파트경로당,부산광역시 북구 시랑로21번길 50 (구포동 삼경장미아파트),129.0071189,35.2038526
814,백조그린아파트경로당,부산광역시 북구 시랑로 156 (구포동 백조그린타운),129.0123492,35.1957409
815,태경해피타운경로당,부산광역시 북구 시랑로138번길 8 (태경아파트),129.009781,35.194481
816,경원골든아파트경로당,부산광역시 북구 모분재로149번길 25 (구포동),129.0128642,35.1979328
817,대우아파트경로당,부산광역시 북구 모분재로105번길 43-7 (구포동 구포대우아파트),129.0101498,35.1986582
818,태평양그린아파트경로당,부산광역시 북구 모분재로149번길 53 (구포동 태평양그린아파트),129.0131646,35.1984522
819,벽산그린필드1차아파트경로당,부산광역시 북구 모분재로105번길 53,129.0115085,35.1977273
820,신천경로당,부산광역시 북구 팽나무로8번길 96 (구포동),129.005979,35.2007141
821,구포3동경로당,부산광역시 북구 시랑로163번길 21-1 (구포동),129.0131432,35.1972533
822,부산지식산업센터(금곡점),부산광역시 북구 효열로 111 (부산지식산업센터),129.01287,35.255936
823,금곡청소년수련관,부산광역시 북구 효열로 158 (금곡청소년수련관),129.016598,35.259524
824,부산북부경찰서금곡파출소,부산광역시 북구 금곡대로 462 (금곡파출소),129.013097,35.24962
825,대한노인회부산북구지회,부산광역시 북구 금곡대로470번길 31 (금곡동),129.0128455,35.2516844
826,금곡89단지경로당,부산광역시 북구 효열로 98 (주공아파트903동),129.01486,35.256741
827,금곡4단지경로당,부산광역시 북구 효열로 76-1 (주공아파트),129.01492,35.252565
828,금곡6단지경로당,부산광역시 북구 효열로 38 (금곡동 금곡6단지주공아파트),129.0154982,35.2483922
829,공창복지관경로당,부산광역시 북구 효열로 268 (금곡동 금곡1단지주공아파트),129.0195644,35.2675936
830,한솔경로당,부산광역시 북구 효열로 265 (금곡동 한솔아파트),129.0197361,35.2665622
831,공창부락경로당,부산광역시 북구 효열로219번가길 38-9 (금곡동),129.0173623,35.2639692
832,화명리버빌2차아파트경로당,부산광역시 북구 화명신도시로 244 (화명리버빌2차아파트208동),129.012016,35.24615
833,유림효도관(유림2차),부산광역시 북구 금곡대로616번길 57 (유림아파트경비실),129.015788,35.26313
834,금곡2단지경로당,부산광역시 북구 금곡동 98-2,129.0153077,35.2601388
835,금곡경로당,부산광역시 북구 금곡대로616번길 105 (금곡동),129.0167373,35.2653204
836,금곡이안아파트경로당,부산광역시 북구 금곡대로550번길 6 (금곡동 이안 금곡),129.0117726,35.2558504
837,공창공원,부산광역시 북구 효열로219번가길 48  (금곡동 공창공원 공중화장실),129.0167863,35.2637886
838,우리공원,부산광역시 북구 금곡동 98-2,129.0152817,35.2601908
839,천사공원,부산광역시 북구 금곡동 1884,129.0107345,35.2443908
840,건강공원,부산광역시 북구 금곡동 57-2,129.0213233,35.2638155
841,열린공원,부산광역시 북구 금곡동 1112-1,129.0137846,35.2514118
842,금곡7단지경로당,부산광역시 북구 금곡대로550번길 23 (금곡동 금곡7단지주공아파트),129.0127891,35.2571558
843,유림효도관(유림2차),부산광역시 북구 금곡대로616번길 55,129.0158694,35.2627016
844,효도관(유림1차),부산광역시 북구 금곡대로470번길 33,129.0131894,35.2521996
